stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"46144","46144","Garibaldi St/Kosciuszko St","-38.19812741","146.51541122","","","0","Level 0",""
"46146","46146","Auchterlonie Cres/Canterbury Way","-38.31836328","146.41305312","","","0","Level 0",""
"46147","46147","Quigley Cres/Manning Dr","-38.31678144","146.41032049","","","0","Level 0",""
"46148","46148","4 McLean Ave","-38.31285407","146.41071833","","","0","Level 0",""
"46150","46150","Sheoke Gr/Acacia Way","-38.30111782","146.41749228","","","0","Level 0",""
"46151","46151","George St/Peterkin St","-38.19195998","146.54394402","","","0","Level 0",""
"46152","46152","Harold Preston Reserve/Davidson St","-38.19046396","146.54164663","","","0","Level 0",""
"46153","46153","Traralgon Tennis Centre/Franklin St","-38.18905771","146.53926884","","","0","Level 0",""
"46154","46154","Explorers Park/Franklin St","-38.18458346","146.54284816","","","0","Level 0",""
"46156","46156","Rothbury Pl/Greenfield Dr","-38.18304243","146.54519853","","","0","Level 0",""
"46157","46157","Marshalls Rd/Greenfield Dr","-38.17887634","146.54460788","","","0","Level 0",""
"46158","46158","Mayfair Ct/Park Lane","-38.18344366","146.55109929","","","0","Level 0",""
"46161","46161","Joy St/Mary St","-38.23389876","146.39692488","","","0","Level 0",""
"46162","46162","Haywood St/Hannah St","-38.22247940","146.41823414","","","0","Level 0",""
"46163","46163","Harold St/Winifred St","-38.23064537","146.40400134","","","0","Level 0",""
"46164","46164","Harold St/Winifred St","-38.23084363","146.40399973","","","0","Level 0",""
"46165","46165","Haywood St/Hannah St","-38.22256879","146.41808491","","","0","Level 0",""
"46166","46166","Joy St/Mary St","-38.23385901","146.39620537","","","0","Level 0",""
"46167","46167","Railway Cres/High St","-38.18082710","146.26746258","","","0","Level 0",""
"46168","46168","Moe Cemetery/Kerin St","-38.18501128","146.27074343","","","0","Level 0",""
"46169","46169","Wonga Ct/Nindoo Dr","-38.22572155","146.43622529","","","0","Level 0",""
"46170","46170","Pruden St/Drew St","-38.18209235","146.26947088","","","0","Level 0",""
"46172","46172","TB Drew Park/Cemetery Rd","-38.18744356","146.26912055","","","0","Level 0",""
"46173","46173","Glenrowan St/Gabo Way","-38.22236611","146.43751929","","","0","Level 0",""
"46174","46174","Marvin Ct/Wirrana Dr","-38.19443571","146.27032969","","","0","Level 0",""
"46175","46175","Wirrana Dr/Coalville Rd","-38.19234282","146.26855771","","","0","Level 0",""
"46178","46178","TB Drew Park/Cemetery Rd","-38.18767751","146.26906112","","","0","Level 0",""
"46179","46179","East St/High St","-38.18003192","146.26712801","","","0","Level 0",""
"46180","46180","Coalville Rd/Wirrana Dr","-38.19188613","146.26903047","","","0","Level 0",""
"46181","46181","Hyland St/Castle St","-38.16577178","146.26529594","","","0","Level 0",""
"46182","46182","Hyland St/Burnside St","-38.16604115","146.26802153","","","0","Level 0",""
"46183","46183","Austin Ave/Evelyn St","-38.16691694","146.26394883","","","0","Level 0",""
"46184","46184","Wuttrich St/Hennessey St","-38.17010078","146.26433920","","","0","Level 0",""
"46185","46185","Johnson St/Bennett St","-38.17418427","146.26735783","","","0","Level 0",""
"46186","46186","Robertson Street Reserve/Hourigan Rd","-38.22803969","146.41815558","","","0","Level 0",""
"46188","46188","Glenrowan St/Gabo Way","-38.22231286","146.43769106","","","0","Level 0",""
"46190","46190","Dinwoodie Dr/Narracan Dr","-38.18203866","146.27535165","","","0","Level 0",""
"46191","46191","Stearman St/Newark Ave","-38.17549948","146.28925372","","","0","Level 0",""
"46192","46192","Latrobe Leisure/Old Sale Rd","-38.17776110","146.29365024","","","0","Level 0",""
"46193","46193","Monash Rd/Old Sale Rd","-38.18168976","146.29652387","","","0","Level 0",""
"46194","46194","Newborough PS/Durham Rd","-38.18938580","146.29192789","","","0","Level 0",""
"46195","46195","Morwell Senior Citizens/Maryvale Cres","-38.23832765","146.38894668","","","0","Level 0",""
"46196","46196","Hazelwood Rd/Ann St","-38.23801779","146.39349712","","","0","Level 0",""
"46198","46198","Bristol Hawker Reserve/Bristol St","-38.18298959","146.25166115","","","0","Level 0",""
"46199","46199","Dinwoodie Dr/Narracan Dr","-38.18189067","146.27473655","","","0","Level 0",""
"46201","46201","Washington St/Garibaldi St","-38.19887440","146.51954056","","","0","Level 0",""
"46202","46202","Glenwood Assisted Living/Henry St","-38.19716651","146.52285228","","","0","Level 0",""
"46203","46203","Parkside Ret Village/Gwalia St","-38.19484839","146.54507943","","","0","Level 0",""
"46204","46204","Parkside Ret Village/Gwalia St","-38.19474157","146.54542269","","","0","Level 0",""
"46205","46205","Ann St/Maryvale Cres","-38.23744247","146.39030243","","","0","Level 0",""
"46206","46206","Kurnai College/Northways Rd","-38.30959754","146.42461895","","","0","Level 0",""
"46207","46207","Staff St/Lincoln St","-38.18896357","146.25856562","","","0","Level 0",""
"46208","46208","Baringa Special School/Staff St","-38.19154138","146.25718057","","","0","Level 0",""
"46209","46209","Roberts St/Victoria St","-38.18461671","146.24398281","","","0","Level 0",""
"46210","46210","Alexander Ave/Victoria St","-38.18453577","146.24821984","","","0","Level 0",""
"46211","46211","Kurnai College/Northways Rd","-38.31010210","146.42459209","","","0","Level 0",""
"46212","46212","School Ave/High Rd","-38.16214898","146.36418493","","","0","Level 0",""
"46213","46213","Low Rd/East St","-38.16201706","146.36645763","","","0","Level 0",""
"46214","46214","School Ave/High Rd","-38.16248366","146.36441032","","","0","Level 0",""
"46215","46215","Leith St/Murray Rd","-38.18679685","146.29602942","","","0","Level 0",""
"46216","46216","John Field Reserve/Southwell Ave","-38.17597472","146.29483201","","","0","Level 0",""
"46220","46220","Tuxford St/Newark Ave","-38.17488649","146.29072103","","","0","Level 0",""
"46221","46221","Firmins Lane/Tramway Rd","-38.24995376","146.43576386","","","0","Level 0",""
"46223","46223","Hume Fwy/Tooborac Rd","-37.03085916","145.09975010","","","0","Level 0",""
"46224","46224","Bridge St","-36.55539677","145.97569444","","","0","Level 0",""
"46225","46225","Food Share/57 Bridge St","-36.55607199","145.96931645","","","0","Level 0",""
"46243","46243","Greenhill Ave/Wheeler St","-37.06931990","144.21892585","","","0","Level 0",""
"46244","46244","Wheeler St/William St","-37.07326444","144.21728596","","","0","Level 0",""
"46245","46245","James St/William St","-37.07296568","144.21454160","","","0","Level 0",""
"46247","46247","Maclise St/Landseer St","-37.07479760","144.20967236","","","0","Level 0",""
"46248","46248","Lawrence St/Sheehan St","-37.07551394","144.20718312","","","0","Level 0",""
"46249","46249","Nesbit Ct/Etty St","-37.07711231","144.21000360","","","0","Level 0",""
"46250","46250","Penhallurick St/Wilkie St","-37.08225174","144.21089487","","","0","Level 0",""
"46251","46251","Moscript St/Chapel St","-37.08590803","144.20658780","","","0","Level 0",""
"46252","46252","Silver St/Brigade Ave","-37.09083800","144.20585554","","","0","Level 0",""
"46253","46253","Campbells Creek-Fryers Rd/Main Rd","-37.09439937","144.20364357","","","0","Level 0",""
"46254","46254","Winkelmann Dr/Station St","-37.09605839","144.20330132","","","0","Level 0",""
"46255","46255","Campbells Creek Bowling Club/Main Rd","-37.09149892","144.20407644","","","0","Level 0",""
"46256","46256","Olivet Chrstian College/Main Rd","-37.08855107","144.20440978","","","0","Level 0",""
"46257","46257","Princess St/Main Rd","-37.08698815","144.20424227","","","0","Level 0",""
"46258","46258","Moscript St/Main Rd","-37.08187731","144.20418267","","","0","Level 0",""
"46259","46259","opp 12 Main Rd","-37.07955571","144.20394182","","","0","Level 0",""
"46260","46260","Lewis Dr/Johnstone St","-37.07494404","144.20441494","","","0","Level 0",""
"46261","46261","94 Johnstone St","-37.07367721","144.20572105","","","0","Level 0",""
"46262","46262","Gaulton St/Midland Hwy","-37.07070304","144.21105952","","","0","Level 0",""
"46263","46263","Rowe St/Johnstone St","-37.06988521","144.21306872","","","0","Level 0",""
"46265","46265","Berkley St/Kennedy St","-37.05979835","144.21523705","","","0","Level 0",""
"46266","46266","Botanical Gardens/Walker St","-37.05570631","144.21366646","","","0","Level 0",""
"46267","46267","Richards Rd/Walker St","-37.05521026","144.20943459","","","0","Level 0",""
"46268","46268","Don KR Building/Richards Rd","-37.05079429","144.20826975","","","0","Level 0",""
"46269","46269","Beddard St/Odgers Rd","-37.05252871","144.21112936","","","0","Level 0",""
"46270","46270","Doran Ave/Walker St","-37.05559990","144.21297325","","","0","Level 0",""
"46271","46271","Wimble St/Barker St","-37.05546040","144.21854388","","","0","Level 0",""
"46273","46273","Turner St/Hargraves St","-37.05221311","144.22186675","","","0","Level 0",""
"46274","46274","Parker St/Hargraves St","-37.05629427","144.22105448","","","0","Level 0",""
"46275","46275","Berkley St/Hargraves St","-37.06040743","144.22045458","","","0","Level 0",""
"46276","46276","Lyttleton St/Hargraves St","-37.06436225","144.21963549","","","0","Level 0",""
"46277","46277","Doveton St/Barker St","-37.06058516","144.21765952","","","0","Level 0",""
"46278","46278","Myring St/Barker St","-37.05092645","144.21926038","","","0","Level 0",""
"46279","46279","Halford St/Barker St","-37.05130061","144.21946033","","","0","Level 0",""
"46282","46282","Blackjack Rd/Midland Hwy","-37.00962078","144.24602723","","","0","Level 0",""
"46283","46283","Blackjack Rd/Midland Hwy","-37.01063302","144.24576594","","","0","Level 0",""
"46284","46284","Coolstore Rd/Midland Hwy","-36.99966800","144.25868919","","","0","Level 0",""
"46285","46285","Coolstore Rd/Midland Hwy","-37.00027996","144.25709424","","","0","Level 0",""
"46288","46288","Martin St/Maldon Rd","-37.06887920","144.19144684","","","0","Level 0",""
"46290","46290","Muckelford-Walmer Rd/Castlemaine-Maldon Rd","-37.04997305","144.14802842","","","0","Level 0",""
"46291","46291","Muckelford-Walmer Rd/Castlemaine-Maldon Rd","-37.05002797","144.14768909","","","0","Level 0",""
"46293","46293","Rowes Rd/Castlemaine-Maldon Rd","-37.00993992","144.07457878","","","0","Level 0",""
"46299","46299","Castle Motel/Duke St","-37.06780971","144.22292814","","","0","Level 0",""
"46301","46301","Railway Ave/Duke St","-37.07050222","144.22708079","","","0","Level 0",""
"46302","46302","Railway Ave/Duke St","-37.07073494","144.22739843","","","0","Level 0",""
"46305","46305","Wesley Hill Bakehouse/Duke St","-37.07033509","144.23381182","","","0","Level 0",""
"46306","46306","Taylor St/Duke St","-37.07045136","144.23377386","","","0","Level 0",""
"46307","46307","Old Wesley Church/Duke St","-37.07230707","144.23645043","","","0","Level 0",""
"46309","46309","Van Heurck St/Duke St","-37.07451937","144.23935038","","","0","Level 0",""
"46310","46310","Van Heurck St/Duke St","-37.07469270","144.23982769","","","0","Level 0",""
"46311","46311","Adelaide St/Main Rd","-37.08055900","144.25378644","","","0","Level 0",""
"46312","46312","Adelaide St/Main Rd","-37.08099573","144.25435554","","","0","Level 0",""
"46313","46313","Town Hall/Main Rd","-37.08109498","144.25708507","","","0","Level 0",""
"46314","46314","Town Hall/Main Rd","-37.08111673","144.25763541","","","0","Level 0",""
"46315","46315","Community and Senior Citizens Centre","-37.08020814","144.26238077","","","0","Level 0",""
"46316","46316","Community and Senior Citizens Centre/Main Rd","-37.08031385","144.26227574","","","0","Level 0",""
"46317","46317","Pitman St/Main Rd","-37.08089805","144.26611257","","","0","Level 0",""
"46318","46318","War Memorial/Wright St","-37.10320799","144.33282631","","","0","Level 0",""
"46320","46320","Taradale Hall/De La Beche St","-37.13995032","144.35018775","","","0","Level 0",""
"46321","46321","Park/High St","-37.13819308","144.34777274","","","0","Level 0",""
"46322","46322","Hospital/Chapel St North St","-36.99200621","144.06394279","","","0","Level 0",""
"46324","46324","High/Parker St","-36.98987955","144.06430544","","","0","Level 0",""
"46326","46326","Goldfields Railway/Hornsby St","-36.99296963","144.07594842","","","0","Level 0",""
"46329","46329","Chapel St/Fountain St","-36.99695619","144.06733611","","","0","Level 0",""
"46345","46345","Murray Rd/Moe-Glengarry Rd","-38.16305527","146.39063709","","","0","Level 0",""
"46346","46346","Murray Rd/Moe-Glengarry Rd","-38.16285316","146.38989680","","","0","Level 0",""
"46347","46347","Baranduda Community Centre/Sage Ct","-36.18010198","146.94695418","","","0","Level 0",""
"46348","46348","Jamison Dr","-36.19673920","146.95509616","","","0","Level 0",""
"46349","46349","32-34 Streets Rd","-36.15570637","146.88420251","","","0","Level 0",""
"46350","46350","Baranduda Primary School/7 Verbeena St","-36.18042685","146.94764344","","","0","Level 0",""
"46351","46351","Rex Ct/De Kerilleau Dr","-36.12748172","146.90928221","","","0","Level 0",""
"46427","46427","opp 154 Princes Hwy","-37.81944344","147.65620124","","","0","Level 0",""
"46428","46428","Swan Reach Gardens/Princes Hwy","-37.82292492","147.87004871","","","0","Level 0",""
"46433","46433","Swan Reach Gardens/2138 Princes Hwy","-37.82292626","147.86986693","","","0","Level 0",""
"46434","46434","150 Princes Hwy","-37.81962407","147.65613467","","","0","Level 0",""
"46439","46439","Bulmer St/Church St","-37.87929420","147.98736531","","","0","Level 0",""
"46440","46440","Carpenter St/Church St","-37.87849772","147.99098193","","","0","Level 0",""
"46441","46441","Forest Tech/Princes Hwy","-37.84025240","147.92730406","","","0","Level 0",""
"46444","46444","Rules Rd/Princes Hwy","-37.75456577","148.06694921","","","0","Level 0",""
"46445","46445","Warralily Bvd/Barwon Heads Rd","-38.23625411","144.37739483","","","0","Level 0",""
"46446","46446","Veldens Rd/Princes Hwy","-37.76688834","148.05873598","","","0","Level 0",""
"46447","46447","Warralily Bvd/Barwon Heads Rd","-38.23718996","144.37854928","","","0","Level 0",""
"46449","46449","Forest Tech/Princes Hwy","-37.84035154","147.92730531","","","0","Level 0",""
"46451","46451","Old Carrajung Rd/Yarram - Traralgon Rd","-38.38090369","146.75871674","","","0","Level 0",""
"46452","46452","Carrajung - Woodside Rd/Yarram - Traralgon Rd","-38.38160725","146.75901208","","","0","Level 0",""
"46456","46456","Woodlands Cir/Mount Terrick Rd","-36.12938414","144.72278259","","","0","Level 0",""
"46461","46461","Curdies River Rd/Neal St","-38.48132073","142.96646055","","","0","Level 0",""
"46462","46462","Timboon-Nullawarre Rd/Bailey St ","-38.48366112","142.97949646","","","0","Level 0",""
"46463","46463","Timboon Masonic Park/Bond St","-38.47898193","142.97727033","","","0","Level 0",""
"46464","46464","Timboon-Colac Rd/Cobden-Port Campbell Rd","-38.45328721","143.04363500","","","0","Level 0",""
"46466","46466","Camperdown Visitors Centre/McNicol St ","-38.23280053","143.14679347","","","0","Level 0",""
"46467","46467","Shell service station/Sturt Hwy","-34.17101261","142.18548672","","","0","Level 0",""
"46469","46469","Moama Marketplace/Boundary Rd","-36.10852601","144.75184370","","","0","Level 0",""
"46470","46470","Cobb Haven Village/Boyes St","-36.09980947","144.75182560","","","0","Level 0",""
"46471","46471","Winbi Estate/Perricoota Rd","-36.09511739","144.73291241","","","0","Level 0",""
"46473","46473","Kilkerrin Dr","-36.07433864","144.72044086","","","0","Level 0",""
"46476","46476","Greenside Gr/Bellarine Hwy","-38.18380699","144.44239462","","","0","Level 0",""
"46478","46478","Leonard St/Seachange Way","-38.18210583","144.70853189","","","0","Level 0",""
"46479","46479","Northern Hwy/Rose St","-36.14426994","144.73060915","","","0","Level 0",""
