StopName,StopType,Latitude,Longitude
Belcher Way/Willowbank Rd ,Regional Bus,-37.49997106,144.590685145
Belfast St/West Fyans St,Regional Bus,-38.15890778,144.3385056
Belgrade Ave/Lodon Rd,Regional Bus,-36.12995554,146.90227778
Bell St/Moore St,Regional Bus,-38.17266135,146.26163059
Bell St/Pleasant St S,Regional Bus,-37.576153704999996,143.83602426
Bell St/Saviges Rd,Regional Bus,-38.17203032,146.25589453
Bell St/Skipton St,Regional Bus,-37.577511045,143.84330262
Bell St/Victoria St,Regional Bus,-36.752786985,144.26354586000002
Belladonna Rise/Wesley St,Regional Bus,-36.801536255,144.23336974
Bellarine Estate Winery/Portarlington Rd ,Regional Bus,-38.13694207,144.61084274
Bellarine Hwy/Coppards Rd,Regional Bus,-38.17227782,144.40279221
Bellarine Hwy/Coppards Rd ,Regional Bus,-38.17280372,144.40253384
Bellarine Hwy/Simons Rd,Regional Bus,-38.1899646,144.46956786
Bellarine Lakes Village/Bellarine Hwy ,Regional Bus,-38.18008164,144.426344
Bellarine Secondary College Ocean Grove Campus/Shell Rd ,Regional Bus,-38.25936937,144.54187516
Bellarine Village Shopping Centre/Bellarine Hwy,Regional Bus,-38.16953918,144.38779525
Bellbird Park/Settlement Rd,Regional Bus,-38.13537836,145.84295592
Belle Vue Rd/Adam St,Regional Bus,-36.78013045,144.27066765
Bellerine St/McKillop St,Regional Bus,-38.154965385,144.363239725
Bellevue St/David St ,Regional Bus,-36.065842114999995,146.92426653
Bellpost Shopping Centre/Anakie Rd ,Regional Bus,-38.0891977,144.33566716500002
Bells Rd/Glenelg Hwy,Regional Bus,-37.596485215,143.76893135
Belltower Ave/Dyson Dr,Regional Bus,-37.54470289,143.78664401
Bellview Ct/Smythes Rd,Regional Bus,-37.58966613,143.81101202
Belmont Grange Aged Care/Church St,Regional Bus,-38.1965017,144.337839015
Belmont Primary School/Mt Pleasant Rd,Regional Bus,-38.17055116,144.34217366500002
Belmont Village Shopping Centre/High St ,Regional Bus,-38.17006682,144.34824605
Belmore Rd/Gladstone St,Regional Bus,-38.39277443,142.50502985499998
Benalla College/Faithfull St,Regional Bus,-36.55361489,145.96352771
Benalla Gardens/Bridge St West,Regional Bus,-36.55323644,145.97922024
Benalla Health Hospital/Coster St,Regional Bus,-36.55574863,145.9937243
Benalla P-12 College/Mackellar St,Regional Bus,-36.54535986,145.99433939
Benalla Rd/Callister St,Regional Bus,-36.38479016,145.41519523
Benalla Rd/Lockwood Rd,Regional Bus,-36.382915839999995,145.416264485
Benalla Showgrounds/Bridge St West,Regional Bus,-36.55367868,145.97928146
Benalla Station/MacKellar St,Regional Bus,-36.54535669,145.98333471
Benalla Station/Mackellar St,Regional Bus,-36.54532612,145.98292174
Benalla Tourist Park/Sydney Rd,Regional Bus,-36.54351711,146.00896512
Bendigo Airport/McDowalls Rd ,Regional Bus,-36.74342993,144.31921261
Bendigo Aquatic Centre/Barnard St,Regional Bus,-36.75412106,144.276316115
Bendigo Bank/Maurice Ave,Regional Bus,-37.55757692,149.75770673
Bendigo Botanic Gardens/Napier St,Regional Bus,-36.72489367,144.31009523
Bendigo Cemetery North/Carpenter St,Regional Bus,-36.77683411,144.28492242
Bendigo Cemetery/Carpenter St,Regional Bus,-36.77873217,144.28477140500001
Bendigo Community Health Services/Helm St,Regional Bus,-36.79767806,144.23952044
Bendigo Cres/Curtin St,Regional Bus,-36.772617725,144.296441375
Bendigo Croquet Club/Barnard St,Regional Bus,-36.75335956,144.27749658
Bendigo Domain Village/McIvor Hwy,Regional Bus,-36.763323415,144.332414525
Bendigo Health/Arnold St,Regional Bus,-36.74933781,144.28231424
Bendigo Health/Lucan St,Regional Bus,-36.74881721,144.28496989
Bendigo Pottery/Midland Hwy,Regional Bus,-36.707532689999994,144.31570961
Bendigo Retirement Village/Broad Pde,Regional Bus,-36.80159535,144.29148897
Bendigo Retirement Village/Francis St,Regional Bus,-36.80273664,144.29134789
Bendigo Retirement Village/Mandurang Rd,Regional Bus,-36.80218209,144.28915977
Bendigo Showgrounds/Holmes Rd,Regional Bus,-36.73961186,144.2708107
Bendigo South East College/Curtin St,Regional Bus,-36.776263255,144.29506417
Bendigo Stadium/Marong Rd,Regional Bus,-36.7594663,144.24916269
Bendigo Station/Railway Pl,Regional Bus,-36.765020815,144.28280921625
Bendigo TAFE/Charleston Rd,Regional Bus,-36.75300654,144.29361358
Bendigo-Eaglehawk Rd/Eaglehawk Rd,Regional Bus,-36.72661546,144.25880499
Bendle St/Boundary Rd,Regional Bus,-38.15981042,144.38628819
Benetook Ave/Eleventh St,Regional Bus,-34.20144277,142.17143907
Benetook Ave/Fifteenth St,Regional Bus,-34.219191005,142.15117924999998
Bennett Ct/Anderson St,Regional Bus,-36.37706945,145.34768743
Bennett Ct/Ash Rd,Regional Bus,-38.1928032,144.46832786
Bennett Rd/Laurel St,Regional Bus,-36.72201461,142.1875461
Bennett Rd/Natimuk Rd,Regional Bus,-36.71869228,142.18623247
Bennett St/George St,Regional Bus,-38.36569946,141.61678588
Bennett St/Princes Way,Regional Bus,-38.13068021,145.85093695
Bennett St/Victoria St,Regional Bus,-36.751821725,144.26565757999998
Bentinck St/Townsend St,Regional Bus,-38.33808362,141.60636492
Bergen Cres/Stead St,Regional Bus,-38.10451785,147.08490682
Berkley St/Hargraves St,Regional Bus,-37.06040743,144.22045458
Berkley St/Kennedy St,Regional Bus,-37.05979835,144.21523705
Bermagui Cres/Phillip Island Rd,Regional Bus,-38.49275145,145.26820738
Bernborough Ct/Underbank Bvd,Regional Bus,-37.67623681,144.42083861
Berry Saltbush Dr/Springridge Bvd,Regional Bus,-37.39699925,144.97472158
Bethlehem Home for the Aged/35 Specimen Hill Rd,Regional Bus,-36.76804869,144.24929837
Bethlehem Home for the Aged/Specimen Hill Rd,Regional Bus,-36.76792962,144.24960506
Bethune St/King St,Regional Bus,-38.26933846,144.654450465
Between 16th and 17 St/Deakin Ave,Regional Bus,-34.21964948,142.12068633
Between 16th and 17th St/Deakin Ave,Regional Bus,-34.21936409,142.12075704
Between Ontario & Riverside Ave/Seventeenth St,Regional Bus,-34.21366521,142.10300307
Beulah St/Chaucer St,Regional Bus,-38.11772855,144.32454796
Beveridge St/Robin St,Regional Bus,-37.86965251,148.02509651
Beverin St/Victoria St,Regional Bus,-37.5988518,143.83995999
Bicycle Education Centre/Andrews St,Regional Bus,-36.07158445,146.93873139
Big 4/Roadknight St,Regional Bus,-37.87545317,148.0014245
Big D/Great Alpine Rd,Regional Bus,-36.99208288,147.149193145
Bigmal Ct/Lyndam Ave,Regional Bus,-36.75062939,144.20603289
Billabong Dr/Murdoch Rd,Regional Bus,-36.3762771,146.32488018
Billson Park Oval/Macauley St ,Regional Bus,-36.07129656,146.9240503
Bilson St/Ball St,Regional Bus,-38.33135245,143.56911343
Bimbadeen Ave/Schubach St ,Regional Bus,-36.09007866,146.92750904
Bindall Ave/Cribbes Rd,Regional Bus,-36.37923311,146.32311542
Binks Rd/Turners Rd,Regional Bus,-36.7883502,144.36658888
Birallee Park/Emerald Ave,Regional Bus,-36.12530467,146.85840951
Birallee Shopping Centre/101 Melrose Dr,Regional Bus,-36.12721377,146.86426276
Birallee Shops and Leisure Centre/Melrose Dr,Regional Bus,-36.1282436,146.86607247
Birch Gr/Condon St,Regional Bus,-36.77591672,144.30957816
Birchbank Ct/Christies Rd,Regional Bus,-38.183525059999994,144.475144745
Birdsey St/St Albans Rd ,Regional Bus,-38.16754134,144.37538643
Birdwood Ave/Brundenell St,Regional Bus,-36.445835015,144.982512245
Birralee Ave/San Mateo Ave,Regional Bus,-34.20367188,142.1501406
Bissell Dr/Aspinall St,Regional Bus,-36.77388577,144.24568421
Black Hill Pool/Chisholm St,Regional Bus,-37.54966971,143.87288862
Black Hill Reserve/Chisholm St,Regional Bus,-37.54938794,143.87449604
Black Pl/Benetook Ave,Regional Bus,-34.20013256,142.17407216
Black Rock Rd/Barwon Heads Rd,Regional Bus,-38.25939934,144.42404363
Blackjack Rd/Midland Hwy,Regional Bus,-37.0101269,144.24589658500003
Blackmore Rd/Midland Hwy,Regional Bus,-37.461389350000005,143.855463605
Blacks Lane/Hopkins Hwy,Regional Bus,-38.27965636,142.62080898
Blair Ct/Poplar Ave,Regional Bus,-36.399008885,145.41645087
Blair St/Meninya St,Regional Bus,-36.11407005,144.75668456
Blake St/Grano St,Regional Bus,-37.28033402,142.94460113
Blanche St/Foord St,Regional Bus,-36.01028025,146.39396745
Bloomfield Rd/Queen St,Regional Bus,-38.170065865,145.967598915
Blue Lake Dr/Wallara Waters Bvd,Regional Bus,-37.423515155000004,144.99463569
BlueCross Church/Burnbank St,Regional Bus,-37.54382738,143.84466262
Bluewater Leisure Centre/Hearn St,Regional Bus,-38.35008373,143.58986139
Blueys Bait and Tackle/Thomas Mitchell Dr,Regional Bus,-36.1306823,146.89806477
Bluff Rd/Leviens Rd,Regional Bus,-38.17934288,144.71471438
Blyth St/McAdam St,Regional Bus,-37.961644750000005,146.98859898
Boinka Mail Shed/Boinka Sth Rd,Regional Bus,-35.20229806,141.60150063
Bolger St/Vary St,Regional Bus,-38.22625571,146.42373372
Bolton St/Ocallaghans Pde,Regional Bus,-36.721245929999995,142.20282521000001
Bond St/Camperdown-Cobden Rd,Regional Bus,-38.320501879999995,143.07996086999998
Bondi Ave/Vista Dr,Regional Bus,-38.53335898,145.33677929
Bonnyvale Rd/Shell Rd,Regional Bus,-38.25967937,144.55692659
Bonsey Rd/Thornhill Rd,Regional Bus,-38.18047099,144.311300925
Bonview Ave/McCurdy Rd,Regional Bus,-38.13173253,144.31949636
Bonwick Ave/Panorama Dr,Regional Bus,-38.523469809999995,145.377602225
Boolarra Terminus/Tarwin St,Regional Bus,-38.37861532,146.27395591
Booln Booln Cultural Centre/Torquay Rd ,Regional Bus,-38.21863864,144.33797998
Boomerang Dr/Dick Rd ,Regional Bus,-36.04575699,146.94482408
Boorhaman - Springhurst Rd/Federation Way,Regional Bus,-36.185158834999996,146.38555553
Boort/Godfrey St ,Regional Bus,-36.116647015,143.72711634
Booth St/Chum St,Regional Bus,-36.76257629,144.25680792
Booth St/High St,Regional Bus,-36.770429205,144.26282894000002
Boree St/Sunraysia Hwy,Regional Bus,-35.60786357,142.57927431000002
Borella Rd/Schubach St ,Regional Bus,-36.07612375,146.9301762
Boronia Cres/Oak Ave,Regional Bus,-38.20582297,146.51732475
Boronia Park/Bowen St,Regional Bus,-38.14822761,145.92919019
Boronia Rd/Midland Hwy,Regional Bus,-36.652229305,144.34844013499998
Borung/Boort-Wederburn Rd ,Regional Bus,-36.2917726,143.75081513499998
Bosquet St/Napier St,Regional Bus,-36.72935161,144.30637935
Boswell Ave/West Fyans St,Regional Bus,-38.15996647,144.34745957
Botanic Gardens/Jamieson St,Regional Bus,-38.37507306,142.4870108
Botanic Rd/Raglan Pde,Regional Bus,-38.37206711,142.47470569
Botanical Dr/Goynes Rd,Regional Bus,-36.71378394,144.3077964
Botanical Gardens/Gillies St N,Regional Bus,-37.55127489,143.82002866
Botanical Gardens/Martin St,Regional Bus,-37.74736033,142.02558812
Botanical Gardens/Queen St,Regional Bus,-38.33385448,143.59217852
Botanical Gardens/Walker St,Regional Bus,-37.05570631,144.21366646
Boundary Rd/Barwon Heads Rd,Regional Bus,-38.224944095,144.37086235499999
Boundary Rd/Leather St,Regional Bus,-38.186123515000006,144.37954259999998
Boundary Rd/Myers St,Regional Bus,-38.1590535,144.385881585
Boundary Rd/Ormond Rd,Regional Bus,-38.16855872,144.3842294
Boundary Rd/Portarlington Rd,Regional Bus,-38.15712077,144.38810739
Boundary Rd/Sovereign Dr,Regional Bus,-38.218199045,144.325981255
Bourke Cres/Kilgour St,Regional Bus,-38.15773026,144.36538816
Bowden Ct/Farrington Pde,Regional Bus,-38.20795165,146.5590014
Bowen Cres/Walnut Ave,Regional Bus,-34.189014275,142.14777361
Bowen Rd/Point Lonsdale Rd,Regional Bus,-38.27278211,144.62208971500002
Bowen St/Darling St,Regional Bus,-36.12914746,144.76426634
Bowen St/Goulburn Rd,Regional Bus,-36.12870282,144.76459006
Bowenhall St/Clive St,Regional Bus,-36.37358175,145.4115324
Boyds Lane/Kiewa Valley Hwy,Regional Bus,-36.42888105,147.03775223
Bradbury St/Humffray St N,Regional Bus,-37.55236885,143.90004987
Bradshaw St/Barkly St,Regional Bus,-37.571656059999995,143.86040534
Bradshaw St/Magpie St,Regional Bus,-37.574121315,143.86433743499998
Brady Rd/Willowbank Rd,Regional Bus,-37.50068567,144.59700763
Braeside Dr/Trotting Tce,Regional Bus,-36.77511858,144.34664181
Brahman Dr/Smythes Rd,Regional Bus,-37.58888328,143.81671798
Bralgon St/Union Rd ,Regional Bus,-36.05320095,146.93835704
Bralgon St/Wantigong St ,Regional Bus,-36.05705049,146.937921
Branditt Ave/Malcolm Cres,Regional Bus,-36.35998243,145.400636045
Brantome St/Robertson St,Regional Bus,-37.48571925,144.58958256
Brassey Ave/South Valley Rd,Regional Bus,-38.17867846,144.31722826
Brassey St/Pekin Rd,Regional Bus,-37.03791495,143.72831301
Brauer College/Caramut Rd,Regional Bus,-38.35921003,142.46037583
Brauer College/Carrimut Rd,Regional Bus,-38.35950416,142.46052899
Braund Ave/Anakie Rd,Regional Bus,-38.09907083,144.33378056
Bray St/Buckley St,Regional Bus,-36.74746624,144.2661258
Breadalbane St/Charles St,Regional Bus,-38.16085167,144.38813398
Breakwater Rd/Barwon Heads Rd,Regional Bus,-38.18180167,144.354184445
Bream Rd/National Park Rd,Regional Bus,-38.04128636,147.59160011
Breamlea Rd/Barwon Heads Rd,Regional Bus,-38.25712637,144.40554338
Brearley Reserve/Barwarre Rd,Regional Bus,-38.19368328,144.35305217
Breed St/Grey St,Regional Bus,-38.192841035,146.53307263
Breen St/Urana Rd ,Regional Bus,-36.04624518,146.93009157
Brennan St/Ridgway St,Regional Bus,-38.400853025,146.156869145
Brennans Rd/South Gippsland Hwy,Regional Bus,-38.15659852,147.083802925
Brent Ct/Kaylock Rd ,Regional Bus,-36.04996615,146.94215658
Brentwood Bvd/Baymont Dr,Regional Bus,-36.79988972,144.33684439
Brentwood Way/Ghazeepore Rd,Regional Bus,-38.21174146,144.30170509
Brereton St/Allen Cres,Regional Bus,-38.20194198,146.55944881
Brett Dr/The Esplanade,Regional Bus,-38.126949735,144.697470345
Brewer Dr/Felltimber Creek Rd,Regional Bus,-36.1307544,146.83363831
Brewer Rd/Midland Hwy,Regional Bus,-36.420883325,145.17474024
Brewster Rd/High St,Regional Bus,-37.28610801,142.91530591
Bridge St,Regional Bus,-36.55539677,145.97569444
Bridge St/Albert St,Regional Bus,-37.59833858,143.84131794
Bridge St/Carrier St,Regional Bus,-36.55060395,145.98553411
Bridge St/Macauly St,Regional Bus,-36.09082249,146.9204547
Bridge St/West Fyans St,Regional Bus,-38.15870719,144.33681257
Bridgekeepers Cottage/Murray St,Regional Bus,-35.02998671,143.33631049
Bridges Barracks/Morobe Rd,Regional Bus,-36.98663233,145.03555196
Bridgeview Ct/Hopkins Hwy,Regional Bus,-38.36553419,142.49491377
Bridgewater Ave/Eynesbury Rd ,Regional Bus,-37.792630165000006,144.552035735
Bridgewater/Calder Hwy ,Regional Bus,-36.601560855,143.94130451
Bridle Rd/Princes Dr,Regional Bus,-38.23441106,146.4327989
Briggs St/Anzac St,Regional Bus,-38.17572084,146.26518464
Bright St/Eaglehawk Rd,Regional Bus,-36.7215219,144.25716142
Bright St/High St,Regional Bus,-36.72108786,144.2567067
Bright St/Nelson St,Regional Bus,-36.725362765,144.27095151999998
Brinsmead Lane/Bellarine Hwy,Regional Bus,-38.196587995,144.48615693
Bristol Hawker Reserve/Bristol St,Regional Bus,-38.18298959,146.25166115
Bristol Hill Reserve/Inkerman St,Regional Bus,-37.04348191,143.73022077
Bristol St/Wirraway St,Regional Bus,-38.18306073,146.25434367
Britannia St/Pakington St,Regional Bus,-38.135240280000005,144.34937644500002
Britannia St/Shannon Ave,Regional Bus,-38.13332205,144.33787284
Brockley St/Beechworth Rd,Regional Bus,-36.1287161,146.8871539
Brockley St/Gordon St,Regional Bus,-36.12885764,146.88430864
Broderick Ct/High St ,Regional Bus,-36.1466282,144.75289011
Broderick Rd/O'Briens Rd,Regional Bus,-38.05526484,144.377529275
Broken River Dr/Archer St,Regional Bus,-36.40687188,145.40816728
Bromfield St/Donovans Rd ,Regional Bus,-38.36607751,142.48471091
Bronsdon St/Capes Rd,Regional Bus,-37.86466192,147.98790898
Bronsdon St/Grandview Rd,Regional Bus,-37.86640685,147.99154758
Brook St/Oak St,Regional Bus,-37.02708287,145.14474192
Brooke St/Leura St,Regional Bus,-38.23934777,143.14264423
Brooker Park/Bowen St,Regional Bus,-38.1490585,145.92938346
Brookfield Park Nursing Home/Liddiard Rd,Regional Bus,-38.2048471,146.55075087
Brooking Rd/McGeorge Rd ,Regional Bus,-37.510786575,144.60938198
Brooks Dr/Fifteenth St,Regional Bus,-34.20429204,142.13343269
Broome Cres/Brown St,Regional Bus,-38.61506588,145.58269422
Broomfield Rd/Clunes-Creswick Rd,Regional Bus,-37.40858769,143.88822218
Brougham St/Alma St,Regional Bus,-37.05126893,143.73258433
Brougham St/Lydiard St N,Regional Bus,-37.54921038,143.86000698
Brougham St/Mercer St,Regional Bus,-38.14331578,144.35626618
Brougham St/Williamson St,Regional Bus,-36.76536949,144.2880152
Brown Hill Reserve/Humffray St N,Regional Bus,-37.553223925,143.89676071000002
Brown St/French St,Regional Bus,-37.74464116,142.02602006
Brown St/Ziegler Pde ,Regional Bus,-38.386887255000005,142.60525249
Brown Street Shops/Brown St,Regional Bus,-35.34669147,143.55253775
Browning St/MacKenzie St West,Regional Bus,-36.788020675,144.241211685
Browns Pde/Howitt St,Regional Bus,-37.54085982,143.83663521
Bruck Textiles/Sisely Ave,Regional Bus,-36.3591823,146.30101959
Brumley Homes/Mount Rd,Regional Bus,-38.07455872,142.80302811
Brunel St/Midland Hwy,Regional Bus,-36.661107945,144.337816315
Brunt Rd/Princes Hwy,Regional Bus,-38.0567554,145.39046953
Bryce St/Anzac Ave,Regional Bus,-37.03174223,145.14875438
Buchan - Orbost Rd/Buchan Rd,Regional Bus,-37.4987232,148.17223961
Buchan Ave/Greta Rd,Regional Bus,-36.36815472,146.31385891
Buchan St/Bearup St,Regional Bus,-38.37783021,147.18718874
Buchanan Bvd/Barwon Heads Rd,Regional Bus,-38.24235146,144.382722365
Buckingham St/Bath St,Regional Bus,-38.02567179,144.38956037
Buckland Ct/Mayfair Dr,Regional Bus,-36.11493505,146.85713919
Buckland Hill Dr/Wallara Waters Bvd,Regional Bus,-37.42667168,144.99396949
Buckland St/Goynes Rd,Regional Bus,-36.71718894,144.30733048
Buckland St/Kennewell St,Regional Bus,-36.71786445,144.30691509
Buckley Falls Rd/Highett Rd,Regional Bus,-38.15267302,144.30849427
Buckley St/Bennett St,Regional Bus,-36.749440405,144.26419113
Buckley St/Moran St,Regional Bus,-36.74681298,144.26946368
Buffalo Ct/Gordon Dr,Regional Bus,-36.41156641,145.40329829
Bukareeyoo North/Barwon Heads-Ocean Grove Rd ,Regional Bus,-38.276660504999995,144.50285137999998
Bukareeyoo South/Barwon Heads - Ocean Grove Rd ,Regional Bus,-38.28048653,144.49994250999998
Bukatilla Ave/Bay Shore Ave,Regional Bus,-38.157561900000005,144.5623481
Bull St/Pall Mall,Regional Bus,-36.75799062,144.28099519
Bullengarook CFA/Bacchus Marsh Rd,Regional Bus,-37.48466482,144.51866707
Bullimah Reserve/Clifton Springs Rd,Regional Bus,-38.16099555,144.57324669
Bullock Creek Rd/Midland Hwy,Regional Bus,-37.458451170000004,143.86084819500002
Bulmer St/Church St,Regional Bus,-37.8792942,147.98736531
Buln Buln Primary School/Old Sale Rd,Regional Bus,-38.09906287,145.938353335
Bundarra Primary School/Fawthrop St,Regional Bus,-38.36086042,141.59347592
Bunganowee Dr/Bay Shore Ave,Regional Bus,-38.158102505,144.56690628500002
Bungaree Wallace Rd/Wescotts Rd,Regional Bus,-37.55564291,144.05130111
Bunnings/Thomas Mitchell Dr,Regional Bus,-36.13302066,146.90199613
Bunyip Primary School/Nar Nar Goon-Longwarry Rd,Regional Bus,-38.098882685,145.715002135
Bupa Aged Care/Park Lane,Regional Bus,-38.17958376,146.55043791
Bupa Aged Care/Smythes Rd,Regional Bus,-37.59012311,143.80892047
Burbidge Dr/Halletts Way,Regional Bus,-37.66652571,144.423028315
Burdeu St/Main Rd,Regional Bus,-37.577971245,143.86816644499999
Burdoo Dr/Church St,Regional Bus,-38.19600778,144.33354694
Burdoo Dr/Pioneer Rd,Regional Bus,-38.20185464,144.3309357
Burgess St/Oconnor St,Regional Bus,-36.70964866,142.187631275
Burke Rd,Regional Bus,-37.30511149,142.92277905
Burke St Park/Burke St,Regional Bus,-38.16742641,145.92948013
Burke St/Batman Ave,Regional Bus,-36.36197986,145.38795091
Burke St/Lamont St,Regional Bus,-36.37514038,146.31523568
